localId,anio_construccion,anio_ultima_reforma,uso
4914801YJ2741D,1974,1974,1_residential
4914802YJ2741D,1972,1972,1_residential
4914803YJ2741D,1967,1967,1_residential
4914804YJ2741D,1966,1966,1_residential
4914805YJ2741D,1967,1967,1_residential
4914806YJ2741D,1977,1977,1_residential
4914807YJ2741D,1970,1970,1_residential
4914808YJ2741D,1978,1978,1_residential
4914809YJ2741D,1969,1969,1_residential
4914810YJ2741D,1969,1969,1_residential
4914811YJ2741D,1969,1969,1_residential
4914812YJ2741D,1969,2015,1_residential
4914813YJ2741D,1964,1964,1_residential
4914814YJ2741D,1969,1969,1_residential
4914815YJ2741D,1970,1970,1_residential
4914816YJ2741D,1970,1970,1_residential
4915201YJ3541F,1988,1988,1_residential
4915202YJ3541F,1983,1983,1_residential
4915203YJ3541F,1960,1960,3_industrial
4915204YJ3541F,1950,1950,1_residential
4915205YJ3541F,1930,1930,1_residential
4915208YJ3541F,2010,2010,1_residential
4915209YJ3541F,1930,1930,1_residential
4915210YJ3541F,1930,1930,1_residential
4915211YJ3541F,1930,1930,1_residential
4915212YJ3541F,1930,1930,1_residential
4915501YJ2741F,1950,1950,1_residential
4915502YJ2741F,1988,1988,1_residential
4915503YJ2741F,1920,1920,1_residential
4915504YJ2741F,1920,1920,1_residential
4915505YJ2751E,1961,1961,1_residential
4915506YJ2751C,1960,1960,1_residential
4915507YJ2751C,1960,1960,1_residential
4915508YJ2751C,1960,1960,1_residential
4915509YJ2751C,1960,1960,1_residential
4915510YJ2741D,1900,1900,1_residential
4915511YJ2751E,2020,2020,1_residential
4915512YJ2741F,1992,1992,1_residential
4915514YJ2741F,2002,2002,1_residential
4915515YJ2751C,1960,1960,4_2_retail
4915601YJ3541F,1980,1980,1_residential
4915602YJ3541F,1980,1980,4_3_publicServices
4915603YJ3541F,1968,1968,1_residential
4915604YJ3551E,1930,1930,1_residential
4915605YJ3551E,1930,1990,1_residential
4915606YJ3551E,1930,1930,1_residential
4915607YJ3541F,1970,1970,1_residential
4915608YJ3541F,1962,1962,1_residential
4915609YJ3541F,1969,1969,4_2_retail
4915610YJ3541F,1970,1970,1_residential
4915611YJ3551E,1990,1990,4_3_publicServices
4915901YJ3541F,1981,1981,1_residential
4915902YJ3541F,1979,1979,1_residential
4915903YJ3541F,1990,1990,1_residential
4915904YJ3541F,1950,1950,1_residential
4915905YJ3541F,1971,1971,1_residential
4915906YJ3541F,2001,2001,1_residential
4915907YJ3541F,1968,1968,1_residential
4915908YJ3541F,1968,1968,1_residential
4915910YJ3541F,2005,2005,1_residential
4916101YJ2741F,1970,1970,1_residential
4916102YJ2741F,2003,2003,1_residential
4916103YJ2741F,1081,1981,1_residential
4916104YJ2741F,1975,1975,1_residential
4916105YJ2741F,1982,1982,1_residential
4916106YJ2741F,1970,1970,1_residential
4916107YJ2741F,1929,1929,1_residential
4916108YJ2741F,1998,1998,1_residential
4916109YJ2741F,1997,1997,1_residential
4916111YJ2741F,1960,1960,1_residential
4916112YJ2741F,1956,1956,1_residential
4916117YJ2741F,1942,1942,1_residential
4916118YJ2741F,1956,1956,1_residential
4916119YJ2741F,1942,1942,1_residential
4916601YJ3541F,1966,1966,1_residential
4916602YJ3551E,1973,1973,1_residential
4916603YJ3541F,1991,1991,1_residential
4916604YJ3541F,1969,1969,3_industrial
4916605YJ3541F,1971,1971,1_residential
4917801YJ2741F,1945,1945,1_residential
4917802YJ2741F,1974,1974,1_residential
4917803YJ2741F,1967,1967,1_residential
4917804YJ2741F,1945,1945,1_residential
4917805YJ2741H,1974,1974,1_residential
4917806YJ2741H,1974,1974,1_residential
4917807YJ2741H,1945,1945,1_residential
4917808YJ2741H,1947,1947,1_residential
4917809YJ2741H,1945,1945,1_residential
4917810YJ2741H,1945,1945,1_residential
4917811YJ2741H,1974,1974,1_residential
4919601YJ2741H,1955,1955,1_residential
4919602YJ2741H,1946,1946,1_residential
4919603YJ2741H,1949,1949,1_residential
4919604YJ2741H,1955,1955,1_residential
4919605YJ2741H,1945,1945,1_residential
4919606YJ2741H,1944,1944,1_residential
4919607YJ2741H,1960,1960,4_3_publicServices
4919608YJ2741H,1992,1992,1_residential
4919609YJ2741H,1999,1999,1_residential
4919610YJ2741H,1957,1957,1_residential
4919611YJ2741H,1956,1956,1_residential
4919612YJ2741H,1963,1963,1_residential
4919613YJ2741H,1945,1945,1_residential
4919614YJ2741H,1945,1945,1_residential
4919615YJ2741H,1957,1957,1_residential
4919616YJ2741H,1950,1950,1_residential
4919617YJ2741H,1939,1939,1_residential
4919618YJ2741H,1945,1945,4_1_office
4919619YJ2741H,1950,1950,1_residential
4919620YJ2741H,1945,1945,4_3_publicServices
4919621YJ2741H,1960,1960,1_residential
4921601YJ2742B,1953,1953,1_residential
4921602YJ2742B,1956,1956,1_residential
4921603YJ2742B,1995,1995,1_residential
4921604YJ2742B,1915,1915,1_residential
4921605YJ2742B,1965,1965,1_residential
4921606YJ2742B,1963,1963,1_residential
4921607YJ2742B,1945,1945,1_residential
4921608YJ2742B,1950,1950,1_residential
4921609YJ2742B,1972,1972,1_residential
4921610YJ2742B,1935,1935,1_residential
4921611YJ2742B,1945,1945,1_residential
4921612YJ2742B,1997,1997,1_residential
4921613YJ2742B,1994,1994,1_residential
4921614YJ2742B,1964,1964,1_residential
4921615YJ2742B,1964,1964,1_residential
4921617YJ2742B,1997,1997,1_residential
4922601YJ2742D,1973,1973,1_residential
4922602YJ2742B,1976,1976,1_residential
4922603YJ2742B,1988,1988,1_residential
4922604YJ2742B,1980,1980,1_residential
4922605YJ2742B,1985,1985,1_residential
4922607YJ2742B,2008,2008,1_residential
4922614YJ2742B,1950,1950,1_residential
4922615YJ2742B,1975,1975,1_residential
4922616YJ2742B,1972,1972,1_residential
4922617YJ2742B,1952,1952,1_residential
4922618YJ2742B,1952,1952,1_residential
4922619YJ2742B,1976,1976,1_residential
4922620YJ2742B,1986,1986,1_residential
4922622YJ2742B,1980,1980,1_residential
4922623YJ2742B,1975,1975,1_residential
4922624YJ2742B,1975,1975,1_residential
4922625YJ2742D,1975,1975,1_residential
4922626YJ2742B,1993,1993,1_residential
4922629YJ2752A,2002,2002,1_residential
4923901YJ2742D,1999,1999,1_residential
4923904YJ2742D,1980,1980,1_residential
4923905YJ2742D,2009,2009,1_residential
4923906YJ2742D,1900,1900,1_residential
4923907YJ2742D,1978,1978,1_residential
4923908YJ2742D,2005,2005,1_residential
4923909YJ2742D,1950,1950,1_residential
4923910YJ2742D,1978,1978,1_residential
4923911YJ2742D,1978,1978,1_residential
4923912YJ2742D,1970,1970,1_residential
4923913YJ2742D,1988,1988,1_residential
4923914YJ2742D,1992,1992,1_residential
4925601YJ2742F,1940,1940,1_residential
4925602YJ2742F,1930,1930,1_residential
4925603YJ2742F,1930,1930,1_residential
4925604YJ2742F,1930,1930,1_residential
4925605YJ2742D,1940,1940,1_residential
4925606YJ2742D,1943,1943,1_residential
4925607YJ2742D,1950,1950,1_residential
4925608YJ2742D,1935,1935,1_residential
4925609YJ2742D,1915,1915,1_residential
4925610YJ2742D,1945,1945,1_residential
4925611YJ2742D,1938,1938,1_residential
4925612YJ2742D,1940,1940,1_residential
4925613YJ2742D,1930,1930,1_residential
4925614YJ2742D,1930,1930,1_residential
4925615YJ2742D,1959,1959,1_residential
4925616YJ2742D,1941,2011,4_3_publicServices
4925617YJ2742F,1940,1940,1_residential
4925618YJ2742F,1937,1937,1_residential
4926301YJ2742F,1925,1925,1_residential
4926302YJ2742F,1900,1900,1_residential
4926303YJ2742F,1900,1900,1_residential
4926304YJ2742F,1910,1910,1_residential
4926305YJ2742F,1910,1910,1_residential
4926306YJ2742F,1910,1910,1_residential
4926307YJ2742F,1910,1910,1_residential
4926308YJ2752E,1914,1914,1_residential
4926309YJ2752E,1914,1914,1_residential
4926310YJ2752E,1910,1910,1_residential
4926311YJ2742F,1905,1905,1_residential
4926312YJ2742F,1900,1900,1_residential
4926313YJ2742F,1900,1900,1_residential
4926314YJ2742F,1900,1900,1_residential
4926315YJ2742F,1900,1900,1_residential
4926316YJ2742F,1900,1900,1_residential
4926317YJ2742F,1900,1900,1_residential
4926318YJ2742F,1900,1900,1_residential
4926319YJ2742F,1907,1907,1_residential
4926320YJ2742F,1907,1907,1_residential
4926321YJ2742F,1907,1907,1_residential
4926322YJ2742F,1910,1910,1_residential
4927101YJ2742H,1931,1931,1_residential
4927102YJ2742H,1931,1931,1_residential
4927104YJ2742H,2007,2007,1_residential
4927106YJ2742H,1928,1928,1_residential
4927107YJ2742H,1928,1928,1_residential
4927108YJ2742H,1910,1910,1_residential
4927109YJ2742H,1927,2017,1_residential
4927110YJ2742H,2017,2018,4_1_office
4927115YJ2742H,,,
4927116YJ2742H,1900,2007,1_residential
4927120YJ2742F,1920,1920,1_residential
4927121YJ2742F,1900,1900,1_residential
4927122YJ2742F,1900,1900,1_residential
4927123YJ2742F,1929,1929,1_residential
4927124YJ2742F,1935,1935,1_residential
4927125YJ2742H,1935,1935,1_residential
4927126YJ2742H,1984,1984,1_residential
4927127YJ2742H,1950,1950,1_residential
4927128YJ2742H,1931,1931,1_residential
4927129YJ2742H,1900,1900,4_2_retail
4927130YJ2742H,1890,1890,3_industrial
4927131YJ2742H,2008,2008,1_residential
4928101YJ2742H,1900,1900,1_residential
4928102YJ2742H,1900,1900,1_residential
4928103YJ2742H,1900,1900,1_residential
4928104YJ2742H,1900,1900,1_residential
4928105YJ2742H,1900,1900,1_residential
4928106YJ2742H,1900,1900,1_residential
4928107YJ2742H,1900,1900,1_residential
4928108YJ2742H,1959,1959,1_residential
4928109YJ2742H,1996,1996,1_residential
4928110YJ2742H,1900,1900,1_residential
4928111YJ2742H,1900,1990,1_residential
4928112YJ2742H,1900,1900,1_residential
4928113YJ2742H,1900,1900,1_residential
4928114YJ2742H,1900,1900,1_residential
4928115YJ2742H,1900,1900,1_residential
4928116YJ2742H,1900,1900,1_residential
4928301YJ2742H,1932,1932,1_residential
4928302YJ2752G,1900,1900,1_residential
4928303YJ2752G,1900,1900,1_residential
4928304YJ2752G,1900,1900,1_residential
4928305YJ2752G,1900,1900,1_residential
4928306YJ2752G,1900,1900,1_residential
4928307YJ2752G,1900,2002,1_residential
4928308YJ2752G,1900,1900,1_residential
4928309YJ2742H,1950,1950,1_residential
4928310YJ2742H,1975,1975,1_residential
4928311YJ2742H,1930,1930,1_residential
4928312YJ2742H,1955,1955,1_residential
4928313YJ2742H,1955,1955,1_residential
4929301YJ2743B,2004,2004,1_residential
4929303YJ2742H,1900,1900,1_residential
4929304YJ2743B,2002,2002,1_residential
4929305YJ2752G,1900,1900,1_residential
4929306YJ2752G,1900,1900,1_residential
4929307YJ2752G,1990,1990,1_residential
4929308YJ2752G,1900,1900,4_1_office
4929309YJ2752G,1900,1900,1_residential
4929310YJ2752G,1900,1900,1_residential
4929311YJ2742H,1979,1979,1_residential
4929312YJ2742H,1900,1900,1_residential
4929313YJ2742H,1900,1900,1_residential
4929314YJ2742H,1900,1900,1_residential
4929315YJ2742H,1900,1900,1_residential
4929801YJ2742H,1900,1900,1_residential
4929810YJ2742H,1998,1998,1_residential
4929816YJ2742H,1900,1998,4_2_retail
4929817YJ2742H,1900,1900,1_residential
4929818YJ2742H,1986,1986,1_residential
4929819YJ2742H,1900,1900,1_residential
4929820YJ2742H,1900,1900,1_residential
4929821YJ2742H,1900,2013,1_residential
4929822YJ2742H,1998,1998,1_residential
4929823YJ2742H,1900,1900,1_residential
4929824YJ2742H,1900,1900,1_residential
4929825YJ2742H,1900,1900,1_residential
4929826YJ2742H,2010,2010,1_residential
4933201YJ2743D,1914,1914,1_residential
4933202YJ2743D,2002,2002,1_residential
4933203YJ2743D,1950,1950,1_residential
4933204YJ2743D,1969,1969,1_residential
4933205YJ2743D,1914,1914,1_residential
4933206YJ2743D,1914,1914,1_residential
4933207YJ2743D,1914,1914,1_residential
4933208YJ2743D,1914,1914,1_residential
4936401YJ2743F,1973,1973,1_residential
4936701YJ2743F,1973,1973,1_residential
4937401YJ2743H,1972,1972,1_residential
4937402YJ2743F,1972,1972,1_residential
4937403YJ2743F,1972,1972,1_residential
4937901YJ2743F,1970,1970,4_3_publicServices
4938201YJ2743H,2000,2000,4_3_publicServices
4938501YJ2753G,1972,1972,1_residential
4938502YJ2743H,1972,1972,1_residential
4938503YJ2743H,1972,1972,1_residential
4939201YJ2743H,1971,1971,1_residential
4939202YJ2743H,1971,1971,1_residential
4939203YJ2743H,1971,1971,1_residential
4939204YJ2743H,1949,1949,1_residential
4939205YJ2743H,1949,2003,1_residential
4939206YJ2743H,1949,1949,1_residential
4939207YJ2744B,1949,1949,1_residential
4939208YJ2743H,1960,1960,1_residential
4939501YJ2743H,1971,1971,1_residential
4939502YJ2743H,1971,1971,1_residential
4939503YJ2743H,1971,1971,1_residential
4939601YJ2743H,1971,1971,1_residential
4939602YJ2743H,1971,1971,1_residential
4939603YJ2743H,1971,1971,1_residential
4939701YJ2743H,1971,1971,1_residential
4939702YJ2743H,1971,1971,1_residential
4939703YJ2743H,1971,1971,1_residential
4939801YJ2743H,1971,1971,1_residential
4939802YJ2743H,1971,1971,1_residential
4939803YJ2743H,1971,1971,1_residential
4940101YJ2744B,1991,1991,1_residential
4940102YJ2744B,1970,1970,1_residential
4940103YJ2744B,1970,1970,1_residential
4940104YJ2744B,1976,1976,1_residential
4940105YJ2744B,1966,1966,1_residential
4940106YJ2744B,1967,1967,1_residential
4940107YJ2744B,1967,1967,1_residential
4940108YJ2744B,1967,1967,1_residential
4942301YJ2744D,1972,1972,1_residential
4942302YJ2744D,2001,2001,1_residential
4942602YJ2744D,1971,1971,1_residential
4943401YJ2744D,1969,1969,1_residential
4943402YJ2744D,1969,1969,1_residential
4943403YJ2744D,1969,1969,1_residential
4943404YJ2744D,1969,1969,1_residential
4943405YJ2744D,1969,1969,1_residential
4943406YJ2744D,1969,1969,1_residential
4943601YJ2744D,1969,1969,1_residential
4943602YJ2744D,1969,1969,3_industrial
4943603YJ2744D,1969,1969,1_residential
4943604YJ2744D,,,
4943605YJ2744D,1925,1925,3_industrial
4943606YJ2744D,1969,1969,1_residential
4943607YJ2744D,1969,1969,1_residential
4943608YJ2744D,1969,1969,1_residential
4943801YJ2744D,1969,1969,1_residential
4943802YJ2744D,1969,1969,4_2_retail
4943803YJ2744D,1969,1969,1_residential
4943804YJ2744D,1969,1969,1_residential
4943805YJ2744D,1969,1969,1_residential
4943806YJ2744D,1969,1969,1_residential
4943808YJ2744D,1969,1969,1_residential
4943809YJ2744D,1969,1969,1_residential
4943810YJ2744D,1969,1969,1_residential
4943813YJ2744D,2006,2006,1_residential
4944201YJ2744F,1965,1965,1_residential
4944202YJ2744D,1965,1965,1_residential
4944203YJ2744D,1965,1965,1_residential
4944501YJ2744D,1969,1969,1_residential
4944502YJ2754C,1969,1969,1_residential
4944503YJ2744D,1969,1969,1_residential
4944801YJ2744D,1974,1974,1_residential
4944802YJ2744D,1974,1974,1_residential
4944901YJ2744D,1964,1964,1_residential
4944903YJ2744D,1929,1929,1_residential
4944904YJ2744D,1900,1900,1_residential
4944905YJ2744D,1900,1900,1_residential
4944907YJ2744D,1900,1900,3_industrial
4945701YJ2744F,1964,1964,1_residential
4945702YJ2744F,1964,1964,1_residential
4945703YJ2744F,1964,1964,1_residential
4945801YJ2744F,1965,1965,1_residential
4946701YJ2744F,1961,1961,1_residential
4946702YJ2744F,1961,1961,1_residential
4946703YJ2744F,1969,1969,1_residential
4946704YJ2744F,1972,1972,1_residential
4946705YJ2744F,1972,1972,1_residential
4946706YJ2744F,1963,1963,1_residential
4946707YJ2744F,1963,1963,1_residential
4946708YJ2744F,1961,1961,1_residential
4946709YJ2744F,1961,1961,1_residential
4946710YJ2744F,1963,1963,1_residential
4946711YJ2744F,1972,1972,1_residential
4946712YJ2744F,1966,1966,1_residential
4946713YJ2744F,1960,1960,1_residential
4946714YJ2744F,1960,1960,1_residential
4946715YJ2744F,1961,1961,1_residential
4946716YJ2744F,1961,1961,1_residential
4947301YJ2744H,1976,1976,1_residential
4947302YJ2744H,1990,1990,1_residential
4947306YJ2754G,1982,1982,1_residential
4947307YJ2754G,1976,1976,1_residential
4947308YJ2744F,1972,1972,1_residential
4947309YJ2744F,1972,1972,1_residential
4947310YJ2744H,1972,1972,1_residential
4947311YJ2744H,1972,1972,1_residential
4947312YJ2744H,1972,1972,4_2_retail
4948801YJ2744H,1978,1978,1_residential
4948802YJ2744H,1984,1984,1_residential
4948803YJ2744H,1978,1978,1_residential
4948804YJ2744H,1978,1978,1_residential
4948805YJ2744H,,,
4948806YJ2744H,2001,2001,1_residential
4949201YJ2744H,1979,1979,1_residential
4949301YJ2744H,2007,2007,4_3_publicServices
4949501YJ2744H,2013,2013,4_3_publicServices
4952601YJ2745D,2008,2010,1_residential
4952602YJ2745D,2007,2007,1_residential
4953902YJ2745D,2005,2005,1_residential
4953903YJ2745D,2005,2005,1_residential
4953907YJ2745D,2005,2005,1_residential
4961601YJ2746B,1850,1850,1_residential
4965501YJ2746F,1955,1955,1_residential
4965502YJ2746F,1965,1965,1_residential
4965503YJ2746F,1950,1950,3_industrial
4965504YJ2746F,1950,1950,3_industrial
4965505YJ2746F,1995,1995,1_residential
4965506YJ2746F,2004,2004,1_residential
4965701YJ2746F,1978,1978,1_residential
4965702YJ2746F,1950,1950,1_residential
4965705YJ2746F,1975,1975,3_industrial
4966801YJ2746F,1960,1960,3_industrial
4966802YJ2746F,1910,1910,1_residential
4966803YJ2746F,1945,1945,1_residential
4966804YJ2746F,1940,2000,1_residential
4989011YJ2748H,1940,1940,1_residential
4990001YJ2749B,1940,1940,1_residential
4990002YJ2749B,1952,1952,1_residential
4990003YJ2749B,1952,1952,1_residential
4990501YJ2649B,2010,2010,4_3_publicServices
4993702YJ2659C,1935,1990,1_residential
4993703YJ2649D,1980,1980,3_industrial
4995702YJ2659E,1934,1955,1_residential
4995703YJ2659E,1934,1934,1_residential
4995704YJ2659E,1945,1945,1_residential
4995705YJ2659E,1945,1945,1_residential
4995707YJ2659E,1935,1935,1_residential
4995708YJ2659E,1980,1980,3_industrial
4995711YJ2659E,1937,1937,1_residential
4995712YJ2659E,1935,1935,1_residential
4995713YJ2649F,1943,1943,3_industrial
4995714YJ2659E,1920,1920,3_industrial
4995715YJ2659E,1943,1943,1_residential
4995716YJ2659E,1920,1920,1_residential
4995717YJ2649D,2003,2003,1_residential
4995719YJ2649D,1966,1966,1_residential
4995720YJ2649D,1964,1964,1_residential
4995721YJ2649D,1960,1960,1_residential
4995722YJ2649D,1972,1972,1_residential
4995723YJ2649F,1979,1979,1_residential
4995724YJ2649F,1937,1937,4_2_retail
4995725YJ2649F,1978,1978,1_residential
4995726YJ2649F,1975,1975,1_residential
4995727YJ2649F,1937,1937,4_2_retail
4995728YJ2649F,1974,1974,1_residential
4995729YJ2649F,1910,1910,4_2_retail
4995730YJ2649F,1900,1900,4_2_retail
4995731YJ2649F,1918,1918,1_residential
4998301YJ2649H,1972,1972,1_residential
4999401YJ2740B,1981,1981,1_residential
5000401YJ2750A,1900,1900,4_2_retail
5000402YJ2750A,1990,1990,3_industrial
5000403YJ2750A,1971,1971,1_residential
5000404YJ2750A,1971,1971,1_residential
5000405YJ2750A,1971,1971,1_residential
5000406YJ2750A,1971,1971,1_residential
5000407YJ2750A,1900,1900,4_3_publicServices
5000408YJ2750A,1900,1900,4_2_retail
5000409YJ2750A,1972,1972,1_residential
5000801YJ2750A,1964,1964,1_residential
5000802YJ2750A,1964,1964,1_residential
5000803YJ2750A,1954,1980,1_residential
5000804YJ2659G,1965,1980,1_residential
5000805YJ2750A,1963,1963,1_residential
5000806YJ2750A,1964,1964,1_residential
5003201YJ2740D,1965,1965,1_residential
5003202YJ2740D,1963,1963,1_residential
5003203YJ2740D,1963,1963,1_residential
5003204YJ2740D,1963,1963,1_residential
5003205YJ2740D,1963,1963,1_residential
5003206YJ2750C,1963,1963,1_residential
5003209YJ2750C,1954,1954,4_3_publicServices
5003210YJ2750C,1996,1996,1_residential
5003211YJ2750C,1954,1954,3_industrial
5003212YJ2750C,1954,1954,3_industrial
5003213YJ2750C,1954,1954,1_residential
5003214YJ2750C,1920,1920,1_residential
5003215YJ2750C,1920,1920,3_industrial
5003216YJ2750C,1920,1920,4_2_retail
5003217YJ2750C,1920,1920,4_2_retail
5003218YJ2750C,1954,1954,3_industrial
5003220YJ2740D,1999,1999,1_residential
5003221YJ2740D,2000,2000,1_residential
5003222YJ2740D,2009,2009,1_residential
5003501YJ2750C,1960,1960,1_residential
5003503YJ2750C,1966,1966,1_residential
5003504YJ2750C,1940,1940,1_residential
5003508YJ2750C,2004,2004,1_residential
5003511YJ2750C,1967,1967,1_residential
5003512YJ2750C,1960,1960,3_industrial
5003513YJ2750C,1964,1964,1_residential
5003514YJ2750C,1938,1938,1_residential
5003515YJ2750C,1953,1953,1_residential
